6 - 7
5 - 6
5 - 7
8 - 5
8 - 6
8 - 7
0 - 5
0 - 6
0 - 8
1 - 0
1 - 5
1 - 6
1 - 8
2 - 0
2 - 1
2 - 5
2 - 6
2 - 8
18 - 0
18 - 1
18 - 2
18 - 5
18 - 6
18 - 8
15 - 18
15 - 0
15 - 1
15 - 2
15 - 5
15 - 6
15 - 8
19 - 18
19 - 0
19 - 1
19 - 2
19 - 5
19 - 6
19 - 8
19 - 15
17 - 18
17 - 19
17 - 0
17 - 1
17 - 2
17 - 5
17 - 6
17 - 8
17 - 15
20 - 17
20 - 18
20 - 19
20 - 0
20 - 1
20 - 2
20 - 5
20 - 6
20 - 8
20 - 15
21 - 17
21 - 18
21 - 19
21 - 20
21 - 0
21 - 1
21 - 2
21 - 5
21 - 6
21 - 8
21 - 15
14 - 17
14 - 20
14 - 21
14 - 19
14 - 18
14 - 0
14 - 1
14 - 2
14 - 5
14 - 6
14 - 8
14 - 15
22 - 17
22 - 20
22 - 21
22 - 19
22 - 18
22 - 0
22 - 1
22 - 2
22 - 5
22 - 6
22 - 8
22 - 15
14 - 22
9 - 21
9 - 20
9 - 17
9 - 14
9 - 22
9 - 19
9 - 18
9 - 0
9 - 1
9 - 2
9 - 5
9 - 6
9 - 8
9 - 15
10 - 21
10 - 20
10 - 17
10 - 14
10 - 22
10 - 19
10 - 18
10 - 0
10 - 1
10 - 2
10 - 5
10 - 6
10 - 8
10 - 15
11 - 20
11 - 21
11 - 17
11 - 10
11 - 14
11 - 22
11 - 19
11 - 18
11 - 0
11 - 1
11 - 2
11 - 5
11 - 6
11 - 8
11 - 15
12 - 21
12 - 10
12 - 17
12 - 14
12 - 22
12 - 19
12 - 18
12 - 0
12 - 1
12 - 2
12 - 5
12 - 6
12 - 8
12 - 15
13 - 10
13 - 21
13 - 17
13 - 14
13 - 22
13 - 20
13 - 19
13 - 18
13 - 0
13 - 1
13 - 2
13 - 5
13 - 6
13 - 8
13 - 15
3 - 14
3 - 21
3 - 20
3 - 17
3 - 19
3 - 18
3 - 0
3 - 1
3 - 2
3 - 5
3 - 6
3 - 8
3 - 15
4 - 21
4 - 20
4 - 17
4 - 19
4 - 18
4 - 0
4 - 1
4 - 2
4 - 5
4 - 6
4 - 8
4 - 15
16 - 20
16 - 21
16 - 17
16 - 4
16 - 19
16 - 18
16 - 0
16 - 1
16 - 2
16 - 5
16 - 6
16 - 8
16 - 15
