5 - 6
4 - 5
4 - 6
0 - 4
0 - 5
0 - 6
1 - 0
1 - 4
1 - 5
1 - 6
2 - 0
2 - 1
2 - 4
2 - 5
2 - 6
3 - 0
3 - 1
3 - 2
3 - 4
3 - 5
3 - 6
25 - 0
25 - 1
25 - 2
25 - 3
25 - 4
25 - 5
25 - 6
34 - 25
34 - 0
34 - 1
34 - 2
34 - 3
34 - 4
34 - 5
34 - 6
37 - 34
37 - 25
37 - 0
37 - 1
37 - 2
37 - 3
37 - 4
37 - 5
37 - 6
40 - 37
40 - 34
40 - 25
40 - 0
40 - 1
40 - 2
40 - 3
40 - 4
40 - 5
40 - 6
7 - 34
7 - 25
7 - 0
7 - 1
7 - 2
7 - 3
7 - 4
7 - 5
7 - 6
8 - 34
8 - 25
8 - 0
8 - 1
8 - 2
8 - 3
8 - 4
8 - 5
8 - 6
9 - 8
9 - 34
9 - 25
9 - 0
9 - 1
9 - 2
9 - 3
9 - 4
9 - 5
9 - 6
10 - 8
10 - 34
10 - 25
10 - 0
10 - 1
10 - 2
10 - 3
10 - 4
10 - 5
10 - 6
35 - 13
41 - 34
41 - 25
41 - 0
41 - 1
41 - 2
41 - 3
41 - 4
41 - 5
41 - 6
36 - 35
36 - 13
11 - 41
11 - 34
11 - 25
11 - 0
11 - 1
11 - 2
11 - 3
11 - 4
11 - 5
11 - 6
14 - 35
14 - 36
14 - 13
16 - 14
16 - 35
16 - 36
16 - 13
12 - 14
12 - 35
12 - 16
12 - 36
12 - 13
15 - 14
15 - 12
15 - 35
15 - 16
15 - 36
15 - 13
17 - 36
17 - 13
18 - 17
18 - 13
39 - 40
39 - 37
39 - 34
39 - 25
39 - 0
39 - 1
39 - 2
39 - 3
39 - 4
39 - 5
39 - 6
38 - 40
38 - 37
38 - 34
38 - 25
38 - 0
38 - 1
38 - 2
38 - 3
38 - 4
38 - 5
38 - 6
39 - 38
19 - 40
19 - 39
19 - 38
19 - 37
19 - 34
19 - 25
19 - 0
19 - 1
19 - 2
19 - 3
19 - 4
19 - 5
19 - 6
20 - 40
20 - 39
20 - 38
20 - 37
20 - 34
20 - 25
20 - 0
20 - 1
20 - 2
20 - 3
20 - 4
20 - 5
20 - 6
21 - 20
21 - 40
21 - 39
21 - 38
21 - 37
21 - 34
21 - 25
21 - 0
21 - 1
21 - 2
21 - 3
21 - 4
21 - 5
21 - 6
22 - 40
22 - 39
22 - 34
22 - 25
22 - 0
22 - 1
22 - 2
22 - 3
22 - 4
22 - 5
22 - 6
23 - 40
23 - 39
23 - 34
23 - 25
23 - 0
23 - 1
23 - 2
23 - 3
23 - 4
23 - 5
23 - 6
24 - 23
24 - 40
24 - 39
24 - 34
24 - 25
24 - 0
24 - 1
24 - 2
24 - 3
24 - 4
24 - 5
24 - 6
26 - 24
26 - 39
26 - 34
26 - 25
26 - 0
26 - 1
26 - 2
26 - 3
26 - 4
26 - 5
26 - 6
27 - 24
27 - 39
27 - 34
27 - 25
27 - 0
27 - 1
27 - 2
27 - 3
27 - 4
27 - 5
27 - 6
28 - 27
28 - 24
28 - 39
28 - 34
28 - 25
28 - 0
28 - 1
28 - 2
28 - 3
28 - 4
28 - 5
28 - 6
29 - 28
29 - 24
29 - 39
29 - 34
29 - 25
29 - 0
29 - 1
29 - 2
29 - 3
29 - 4
29 - 5
29 - 6
30 - 28
30 - 24
30 - 39
30 - 34
30 - 25
30 - 0
30 - 1
30 - 2
30 - 3
30 - 4
30 - 5
30 - 6
33 - 30
33 - 28
33 - 24
33 - 39
33 - 34
33 - 25
33 - 0
33 - 1
33 - 2
33 - 3
33 - 4
33 - 5
33 - 6
31 - 33
31 - 39
31 - 34
31 - 25
31 - 0
31 - 1
31 - 2
31 - 3
31 - 4
31 - 5
31 - 6
32 - 33
32 - 39
32 - 34
32 - 25
32 - 0
32 - 1
32 - 2
32 - 3
32 - 4
32 - 5
32 - 6
40 - 32
40 - 33
42 - 40
42 - 34
42 - 25
42 - 0
42 - 1
42 - 2
42 - 3
42 - 4
42 - 5
42 - 6
