5 - 6
4 - 5
4 - 6
24 - 4
24 - 5
24 - 6
0 - 4
0 - 5
0 - 6
0 - 24
1 - 0
1 - 4
1 - 5
1 - 6
1 - 24
2 - 0
2 - 1
2 - 4
2 - 5
2 - 6
2 - 24
7 - 0
7 - 1
7 - 2
7 - 4
7 - 5
7 - 6
7 - 24
23 - 7
23 - 0
23 - 1
23 - 2
23 - 4
23 - 5
23 - 6
23 - 24
27 - 7
27 - 23
27 - 0
27 - 1
27 - 2
27 - 4
27 - 5
27 - 6
27 - 24
28 - 27
28 - 7
28 - 23
28 - 0
28 - 1
28 - 2
28 - 4
28 - 5
28 - 6
28 - 24
20 - 28
20 - 27
20 - 7
20 - 23
20 - 0
20 - 1
20 - 2
20 - 4
20 - 5
20 - 6
20 - 24
17 - 20
17 - 28
17 - 27
17 - 7
17 - 23
17 - 0
17 - 1
17 - 2
17 - 4
17 - 5
17 - 6
17 - 24
25 - 20
25 - 28
25 - 27
25 - 7
25 - 23
25 - 0
25 - 1
25 - 2
25 - 4
25 - 5
25 - 6
25 - 24
26 - 20
26 - 25
26 - 28
26 - 27
26 - 7
26 - 23
26 - 0
26 - 1
26 - 2
26 - 4
26 - 5
26 - 6
26 - 24
17 - 25
17 - 26
8 - 17
8 - 20
8 - 26
8 - 25
8 - 28
8 - 27
8 - 7
8 - 23
8 - 0
8 - 1
8 - 2
8 - 4
8 - 5
8 - 6
8 - 24
9 - 17
9 - 20
9 - 26
9 - 25
9 - 28
9 - 27
9 - 7
9 - 23
9 - 0
9 - 1
9 - 2
9 - 4
9 - 5
9 - 6
9 - 24
10 - 9
10 - 17
10 - 20
10 - 26
10 - 25
10 - 28
10 - 27
10 - 7
10 - 23
10 - 0
10 - 1
10 - 2
10 - 4
10 - 5
10 - 6
10 - 24
12 - 9
12 - 17
12 - 20
12 - 26
12 - 25
12 - 28
12 - 27
12 - 7
12 - 23
12 - 0
12 - 1
12 - 2
12 - 4
12 - 5
12 - 6
12 - 24
11 - 12
11 - 17
11 - 20
11 - 26
11 - 25
11 - 28
11 - 27
11 - 7
11 - 23
11 - 0
11 - 1
11 - 2
11 - 4
11 - 5
11 - 6
11 - 24
13 - 12
13 - 20
13 - 26
13 - 25
13 - 28
13 - 27
13 - 7
13 - 23
13 - 0
13 - 1
13 - 2
13 - 4
13 - 5
13 - 6
13 - 24
14 - 12
14 - 20
14 - 26
14 - 25
14 - 28
14 - 27
14 - 7
14 - 23
14 - 0
14 - 1
14 - 2
14 - 4
14 - 5
14 - 6
14 - 24
15 - 14
15 - 12
15 - 20
15 - 26
15 - 25
15 - 28
15 - 27
15 - 7
15 - 23
15 - 0
15 - 1
15 - 2
15 - 4
15 - 5
15 - 6
15 - 24
17 - 14
16 - 17
16 - 12
16 - 20
16 - 26
16 - 25
16 - 28
16 - 27
16 - 7
16 - 23
16 - 0
16 - 1
16 - 2
16 - 4
16 - 5
16 - 6
16 - 24
18 - 20
18 - 17
18 - 28
18 - 27
18 - 7
18 - 23
18 - 0
18 - 1
18 - 2
18 - 4
18 - 5
18 - 6
18 - 24
19 - 20
19 - 17
19 - 28
19 - 27
19 - 7
19 - 23
19 - 0
19 - 1
19 - 2
19 - 4
19 - 5
19 - 6
19 - 24
22 - 19
22 - 17
22 - 28
22 - 27
22 - 7
22 - 23
22 - 0
22 - 1
22 - 2
22 - 4
22 - 5
22 - 6
22 - 24
21 - 22
21 - 17
21 - 28
21 - 27
21 - 7
21 - 23
21 - 0
21 - 1
21 - 2
21 - 4
21 - 5
21 - 6
21 - 24
3 - 17
3 - 28
3 - 27
3 - 7
3 - 23
3 - 0
3 - 1
3 - 2
3 - 4
3 - 5
3 - 6
3 - 24
