5 - 6
4 - 5
4 - 6
7 - 4
7 - 5
7 - 6
0 - 4
0 - 5
0 - 7
22 - 0
22 - 4
22 - 5
22 - 7
23 - 0
23 - 4
23 - 5
23 - 7
1 - 0
1 - 4
1 - 5
1 - 7
17 - 0
17 - 1
17 - 4
17 - 5
17 - 7
14 - 17
14 - 0
14 - 1
14 - 4
14 - 5
14 - 7
18 - 17
18 - 0
18 - 1
18 - 4
18 - 5
18 - 7
18 - 14
16 - 17
16 - 18
16 - 0
16 - 1
16 - 4
16 - 5
16 - 7
16 - 14
19 - 16
19 - 17
19 - 18
19 - 0
19 - 1
19 - 4
19 - 5
19 - 7
19 - 14
20 - 16
20 - 17
20 - 18
20 - 19
20 - 0
20 - 1
20 - 4
20 - 5
20 - 7
20 - 14
13 - 16
13 - 19
13 - 20
13 - 18
13 - 17
13 - 0
13 - 1
13 - 4
13 - 5
13 - 7
13 - 14
21 - 16
21 - 19
21 - 20
21 - 18
21 - 17
21 - 0
21 - 1
21 - 4
21 - 5
21 - 7
21 - 14
13 - 21
8 - 20
8 - 19
8 - 16
8 - 13
8 - 21
8 - 18
8 - 17
8 - 0
8 - 1
8 - 4
8 - 5
8 - 7
8 - 14
9 - 20
9 - 19
9 - 16
9 - 13
9 - 21
9 - 18
9 - 17
9 - 0
9 - 1
9 - 4
9 - 5
9 - 7
9 - 14
10 - 19
10 - 20
10 - 16
10 - 9
10 - 13
10 - 21
10 - 18
10 - 17
10 - 0
10 - 1
10 - 4
10 - 5
10 - 7
10 - 14
11 - 20
11 - 9
11 - 16
11 - 13
11 - 21
11 - 18
11 - 17
11 - 0
11 - 1
11 - 4
11 - 5
11 - 7
11 - 14
12 - 9
12 - 20
12 - 16
12 - 13
12 - 21
12 - 19
12 - 18
12 - 17
12 - 0
12 - 1
12 - 4
12 - 5
12 - 7
12 - 14
2 - 13
2 - 20
2 - 19
2 - 16
2 - 18
2 - 17
2 - 0
2 - 1
2 - 4
2 - 5
2 - 7
2 - 14
3 - 20
3 - 19
3 - 16
3 - 18
3 - 17
3 - 0
3 - 1
3 - 4
3 - 5
3 - 7
3 - 14
15 - 19
15 - 20
15 - 16
15 - 3
15 - 18
15 - 17
15 - 0
15 - 1
15 - 4
15 - 5
15 - 7
15 - 14
