6 - 7
5 - 6
5 - 7
21 - 5
21 - 6
21 - 7
0 - 5
0 - 6
0 - 7
0 - 21
1 - 0
1 - 5
1 - 6
1 - 7
1 - 21
2 - 0
2 - 1
2 - 5
2 - 6
2 - 7
2 - 21
8 - 0
8 - 1
8 - 2
8 - 5
8 - 6
8 - 7
8 - 21
19 - 8
19 - 0
19 - 1
19 - 2
19 - 5
19 - 6
19 - 7
19 - 21
24 - 8
24 - 19
24 - 0
24 - 1
24 - 2
24 - 5
24 - 6
24 - 7
24 - 21
25 - 24
25 - 8
25 - 19
25 - 0
25 - 1
25 - 2
25 - 5
25 - 6
25 - 7
25 - 21
18 - 25
18 - 24
18 - 8
18 - 19
18 - 0
18 - 1
18 - 2
18 - 5
18 - 6
18 - 7
18 - 21
20 - 18
20 - 25
20 - 24
20 - 8
20 - 19
20 - 0
20 - 1
20 - 2
20 - 5
20 - 6
20 - 7
20 - 21
22 - 18
22 - 25
22 - 24
22 - 8
22 - 19
22 - 0
22 - 1
22 - 2
22 - 5
22 - 6
22 - 7
22 - 21
23 - 18
23 - 22
23 - 25
23 - 24
23 - 8
23 - 19
23 - 0
23 - 1
23 - 2
23 - 5
23 - 6
23 - 7
23 - 21
20 - 22
20 - 23
9 - 20
9 - 18
9 - 23
9 - 22
9 - 25
9 - 24
9 - 8
9 - 19
9 - 0
9 - 1
9 - 2
9 - 5
9 - 6
9 - 7
9 - 21
10 - 20
10 - 18
10 - 23
10 - 22
10 - 25
10 - 24
10 - 8
10 - 19
10 - 0
10 - 1
10 - 2
10 - 5
10 - 6
10 - 7
10 - 21
11 - 10
11 - 20
11 - 18
11 - 23
11 - 22
11 - 25
11 - 24
11 - 8
11 - 19
11 - 0
11 - 1
11 - 2
11 - 5
11 - 6
11 - 7
11 - 21
12 - 10
12 - 20
12 - 18
12 - 23
12 - 22
12 - 25
12 - 24
12 - 8
12 - 19
12 - 0
12 - 1
12 - 2
12 - 5
12 - 6
12 - 7
12 - 21
13 - 12
13 - 18
13 - 23
13 - 22
13 - 25
13 - 24
13 - 8
13 - 19
13 - 0
13 - 1
13 - 2
13 - 5
13 - 6
13 - 7
13 - 21
14 - 12
14 - 18
14 - 23
14 - 22
14 - 25
14 - 24
14 - 8
14 - 19
14 - 0
14 - 1
14 - 2
14 - 5
14 - 6
14 - 7
14 - 21
15 - 14
15 - 12
15 - 18
15 - 23
15 - 22
15 - 25
15 - 24
15 - 8
15 - 19
15 - 0
15 - 1
15 - 2
15 - 5
15 - 6
15 - 7
15 - 21
20 - 14
16 - 18
16 - 20
16 - 25
16 - 24
16 - 8
16 - 19
16 - 0
16 - 1
16 - 2
16 - 5
16 - 6
16 - 7
16 - 21
17 - 18
17 - 20
17 - 25
17 - 24
17 - 8
17 - 19
17 - 0
17 - 1
17 - 2
17 - 5
17 - 6
17 - 7
17 - 21
4 - 17
4 - 20
4 - 25
4 - 24
4 - 8
4 - 19
4 - 0
4 - 1
4 - 2
4 - 5
4 - 6
4 - 7
4 - 21
3 - 20
3 - 25
3 - 24
3 - 8
3 - 19
3 - 0
3 - 1
3 - 2
3 - 5
3 - 6
3 - 7
3 - 21
