6 - 7
5 - 6
5 - 7
4 - 5
4 - 6
4 - 7
0 - 4
0 - 5
0 - 6
0 - 7
1 - 0
1 - 4
1 - 5
1 - 6
1 - 7
2 - 0
2 - 1
2 - 4
2 - 5
2 - 6
2 - 7
3 - 0
3 - 1
3 - 2
3 - 4
3 - 5
3 - 6
3 - 7
26 - 0
26 - 1
26 - 2
26 - 3
26 - 4
26 - 5
26 - 6
26 - 7
35 - 26
35 - 0
35 - 1
35 - 2
35 - 3
35 - 4
35 - 5
35 - 6
35 - 7
38 - 35
38 - 26
38 - 0
38 - 1
38 - 2
38 - 3
38 - 4
38 - 5
38 - 6
38 - 7
41 - 38
41 - 35
41 - 26
41 - 0
41 - 1
41 - 2
41 - 3
41 - 4
41 - 5
41 - 6
41 - 7
8 - 35
8 - 26
8 - 0
8 - 1
8 - 2
8 - 3
8 - 4
8 - 5
8 - 6
8 - 7
9 - 35
9 - 26
9 - 0
9 - 1
9 - 2
9 - 3
9 - 4
9 - 5
9 - 6
9 - 7
10 - 9
10 - 35
10 - 26
10 - 0
10 - 1
10 - 2
10 - 3
10 - 4
10 - 5
10 - 6
10 - 7
11 - 9
11 - 35
11 - 26
11 - 0
11 - 1
11 - 2
11 - 3
11 - 4
11 - 5
11 - 6
11 - 7
36 - 14
42 - 35
42 - 26
42 - 0
42 - 1
42 - 2
42 - 3
42 - 4
42 - 5
42 - 6
42 - 7
37 - 36
37 - 14
12 - 42
12 - 35
12 - 26
12 - 0
12 - 1
12 - 2
12 - 3
12 - 4
12 - 5
12 - 6
12 - 7
15 - 36
15 - 37
15 - 14
17 - 15
17 - 36
17 - 37
17 - 14
13 - 15
13 - 36
13 - 17
13 - 37
13 - 14
16 - 15
16 - 13
16 - 36
16 - 17
16 - 37
16 - 14
18 - 37
18 - 14
19 - 18
19 - 14
40 - 41
40 - 38
40 - 35
40 - 26
40 - 0
40 - 1
40 - 2
40 - 3
40 - 4
40 - 5
40 - 6
40 - 7
39 - 41
39 - 38
39 - 35
39 - 26
39 - 0
39 - 1
39 - 2
39 - 3
39 - 4
39 - 5
39 - 6
39 - 7
40 - 39
20 - 41
20 - 40
20 - 39
20 - 38
20 - 35
20 - 26
20 - 0
20 - 1
20 - 2
20 - 3
20 - 4
20 - 5
20 - 6
20 - 7
21 - 41
21 - 40
21 - 39
21 - 38
21 - 35
21 - 26
21 - 0
21 - 1
21 - 2
21 - 3
21 - 4
21 - 5
21 - 6
21 - 7
22 - 21
22 - 41
22 - 40
22 - 39
22 - 38
22 - 35
22 - 26
22 - 0
22 - 1
22 - 2
22 - 3
22 - 4
22 - 5
22 - 6
22 - 7
23 - 41
23 - 40
23 - 35
23 - 26
23 - 0
23 - 1
23 - 2
23 - 3
23 - 4
23 - 5
23 - 6
23 - 7
24 - 41
24 - 40
24 - 35
24 - 26
24 - 0
24 - 1
24 - 2
24 - 3
24 - 4
24 - 5
24 - 6
24 - 7
25 - 24
25 - 41
25 - 40
25 - 35
25 - 26
25 - 0
25 - 1
25 - 2
25 - 3
25 - 4
25 - 5
25 - 6
25 - 7
27 - 25
27 - 40
27 - 35
27 - 26
27 - 0
27 - 1
27 - 2
27 - 3
27 - 4
27 - 5
27 - 6
27 - 7
28 - 25
28 - 40
28 - 35
28 - 26
28 - 0
28 - 1
28 - 2
28 - 3
28 - 4
28 - 5
28 - 6
28 - 7
29 - 28
29 - 25
29 - 40
29 - 35
29 - 26
29 - 0
29 - 1
29 - 2
29 - 3
29 - 4
29 - 5
29 - 6
29 - 7
30 - 29
30 - 25
30 - 40
30 - 35
30 - 26
30 - 0
30 - 1
30 - 2
30 - 3
30 - 4
30 - 5
30 - 6
30 - 7
31 - 29
31 - 25
31 - 40
31 - 35
31 - 26
31 - 0
31 - 1
31 - 2
31 - 3
31 - 4
31 - 5
31 - 6
31 - 7
34 - 31
34 - 29
34 - 25
34 - 40
34 - 35
34 - 26
34 - 0
34 - 1
34 - 2
34 - 3
34 - 4
34 - 5
34 - 6
34 - 7
32 - 34
32 - 40
32 - 35
32 - 26
32 - 0
32 - 1
32 - 2
32 - 3
32 - 4
32 - 5
32 - 6
32 - 7
33 - 34
33 - 40
33 - 35
33 - 26
33 - 0
33 - 1
33 - 2
33 - 3
33 - 4
33 - 5
33 - 6
33 - 7
41 - 33
41 - 34
